id,region1,region2,region3,locality,postcode,latitude,longitude,elevation,iso2,fips,nuts,hasc,stat,timezone,utc,dst
1005279767,Niederösterreich,Zwettl,Martinsberg,Edlesberg,3665,48.374461,15.114082,868,AT-3,AU03,AT124,AT.NO.ZT,6898,Europe/Vienna,+01:00,+02:00
1012287131,Niederösterreich,Zwettl,Martinsberg,Größenbach,3664,48.376377,15.165094,800,AT-3,AU03,AT124,AT.NO.ZT,32517,Europe/Vienna,+01:00,+02:00
1012287112,Niederösterreich,Zwettl,Martinsberg,Holzwiese,3664,48.371326,15.168208,793,AT-3,AU03,AT124,AT.NO.ZT,32517,Europe/Vienna,+01:00,+02:00
1012286936,Niederösterreich,Zwettl,Martinsberg,Hundsbach,3664,48.368829,15.173306,859,AT-3,AU03,AT124,AT.NO.ZT,32517,Europe/Vienna,+01:00,+02:00
1005279752,Niederösterreich,Zwettl,Martinsberg,Kleingerungs,3664,48.402943,15.14813,864,AT-3,AU03,AT124,AT.NO.ZT,6899,Europe/Vienna,+01:00,+02:00
1005279753,Niederösterreich,Zwettl,Martinsberg,Kleinpertholz,3664,48.392296,15.175931,834,AT-3,AU03,AT124,AT.NO.ZT,6900,Europe/Vienna,+01:00,+02:00
1005279754,Niederösterreich,Zwettl,Martinsberg,Loitzenreith,3664,48.348605,15.138639,849,AT-3,AU03,AT124,AT.NO.ZT,6901,Europe/Vienna,+01:00,+02:00
1005279755,Niederösterreich,Zwettl,Martinsberg,Martinsberg,3664,48.376375,15.149968,826,AT-3,AU03,AT124,AT.NO.ZT,6902,Europe/Vienna,+01:00,+02:00
1005279756,Niederösterreich,Zwettl,Martinsberg,Mitterndorf,3664,48.381888,15.141813,856,AT-3,AU03,AT124,AT.NO.ZT,6903,Europe/Vienna,+01:00,+02:00
1005279757,Niederösterreich,Zwettl,Martinsberg,Oed,3664,48.379278,15.134973,841,AT-3,AU03,AT124,AT.NO.ZT,6904,Europe/Vienna,+01:00,+02:00
1005279769,Niederösterreich,Zwettl,Martinsberg,Oed,3665,48.379947,15.120612,849,AT-3,AU03,AT124,AT.NO.ZT,6904,Europe/Vienna,+01:00,+02:00
1005279758,Niederösterreich,Zwettl,Martinsberg,Pitzeichen,3664,48.382492,15.170436,818,AT-3,AU03,AT124,AT.NO.ZT,6905,Europe/Vienna,+01:00,+02:00
1005279759,Niederösterreich,Zwettl,Martinsberg,Poggschlag,3664,48.363702,15.132674,911,AT-3,AU03,AT124,AT.NO.ZT,6906,Europe/Vienna,+01:00,+02:00
1005279760,Niederösterreich,Zwettl,Martinsberg,Reitzendorf,3664,48.396766,15.126067,921,AT-3,AU03,AT124,AT.NO.ZT,6907,Europe/Vienna,+01:00,+02:00
1005279762,Niederösterreich,Zwettl,Martinsberg,Thumling,3664,48.359032,15.173663,756,AT-3,AU03,AT124,AT.NO.ZT,6908,Europe/Vienna,+01:00,+02:00
1005279763,Niederösterreich,Zwettl,Martinsberg,Walpersdorf,3664,48.367524,15.155532,856,AT-3,AU03,AT124,AT.NO.ZT,6909,Europe/Vienna,+01:00,+02:00
1005279764,Niederösterreich,Zwettl,Martinsberg,Weixelberg,3664,48.388275,15.155202,843,AT-3,AU03,AT124,AT.NO.ZT,6910,Europe/Vienna,+01:00,+02:00
1005279765,Niederösterreich,Zwettl,Martinsberg,Wiehalm,3664,48.38998,15.174295,832,AT-3,AU03,AT124,AT.NO.ZT,6911,Europe/Vienna,+01:00,+02:00
1005279546,Niederösterreich,Zwettl,Ottenschlag,Bernreith,3631,48.440432,15.183671,786,AT-3,AU03,AT124,AT.NO.ZT,6912,Europe/Vienna,+01:00,+02:00
1005279548,Niederösterreich,Zwettl,Ottenschlag,Endlas,3631,48.437139,15.198094,824,AT-3,AU03,AT124,AT.NO.ZT,6913,Europe/Vienna,+01:00,+02:00
1005279550,Niederösterreich,Zwettl,Ottenschlag,Jungschlag,3631,48.412254,15.223594,846,AT-3,AU03,AT124,AT.NO.ZT,6914,Europe/Vienna,+01:00,+02:00
1005279554,Niederösterreich,Zwettl,Ottenschlag,Neuhof,3631,48.424335,15.189997,831,AT-3,AU03,AT124,AT.NO.ZT,6915,Europe/Vienna,+01:00,+02:00
1005279555,Niederösterreich,Zwettl,Ottenschlag,Oedwinkel,3631,48.452042,15.180891,806,AT-3,AU03,AT124,AT.NO.ZT,6916,Europe/Vienna,+01:00,+02:00
1005279556,Niederösterreich,Zwettl,Ottenschlag,Ottenschlag,3631,48.42453,15.220572,856,AT-3,AU03,AT124,AT.NO.ZT,6917,Europe/Vienna,+01:00,+02:00
1005279558,Niederösterreich,Zwettl,Ottenschlag,Reith,3631,48.442035,15.206225,773,AT-3,AU03,AT124,AT.NO.ZT,6918,Europe/Vienna,+01:00,+02:00
1005279433,Niederösterreich,Zwettl,Pölla,Altpölla,3593,48.623726,15.470322,461,AT-3,AU03,AT124,AT.NO.ZT,6930,Europe/Vienna,+01:00,+02:00
1012286911,Niederösterreich,Zwettl,Pölla,Döllersheim,3593,48.618404,15.439086,496,AT-3,AU03,AT124,AT.NO.ZT,32520,Europe/Vienna,+01:00,+02:00
1012286943,Niederösterreich,Zwettl,Pölla,Döllersheim,3594,48.620408,15.31043,550,AT-3,AU03,AT124,AT.NO.ZT,32520,Europe/Vienna,+01:00,+02:00
1012286977,Niederösterreich,Zwettl,Pölla,Franzen,3593,48.624913,15.447952,475,AT-3,AU03,AT124,AT.NO.ZT,32520,Europe/Vienna,+01:00,+02:00
1005279441,Niederösterreich,Zwettl,Pölla,Franzen,3594,48.618867,15.397255,538,AT-3,AU03,AT124,AT.NO.ZT,6931,Europe/Vienna,+01:00,+02:00
1005279442,Niederösterreich,Zwettl,Pölla,Kienberg,3594,48.593006,15.406624,517,AT-3,AU03,AT124,AT.NO.ZT,6932,Europe/Vienna,+01:00,+02:00
1005279435,Niederösterreich,Zwettl,Pölla,Kleinenzersdorf,3593,48.622115,15.434713,480,AT-3,AU03,AT124,AT.NO.ZT,6933,Europe/Vienna,+01:00,+02:00
1005279436,Niederösterreich,Zwettl,Pölla,Kleinraabs,3593,48.626298,15.437049,490,AT-3,AU03,AT124,AT.NO.ZT,6934,Europe/Vienna,+01:00,+02:00
1005279437,Niederösterreich,Zwettl,Pölla,Krug,3593,48.639441,15.500936,495,AT-3,AU03,AT124,AT.NO.ZT,6935,Europe/Vienna,+01:00,+02:00
1005279438,Niederösterreich,Zwettl,Pölla,Neupölla,3593,48.643373,15.445772,469,AT-3,AU03,AT124,AT.NO.ZT,6936,Europe/Vienna,+01:00,+02:00
1005279443,Niederösterreich,Zwettl,Pölla,Nondorf,3594,48.619327,15.421283,511,AT-3,AU03,AT124,AT.NO.ZT,6937,Europe/Vienna,+01:00,+02:00
1005279439,Niederösterreich,Zwettl,Pölla,Ramsau,3593,48.641979,15.489511,449,AT-3,AU03,AT124,AT.NO.ZT,6938,Europe/Vienna,+01:00,+02:00
1005279444,Niederösterreich,Zwettl,Pölla,Reichhalms,3594,48.60204,15.396841,510,AT-3,AU03,AT124,AT.NO.ZT,6939,Europe/Vienna,+01:00,+02:00
1005279445,Niederösterreich,Zwettl,Pölla,Schmerbach am Kamp,3594,48.603742,15.416547,521,AT-3,AU03,AT124,AT.NO.ZT,6940,Europe/Vienna,+01:00,+02:00
1005279446,Niederösterreich,Zwettl,Pölla,Waldreichs,3594,48.583815,15.369082,565,AT-3,AU03,AT124,AT.NO.ZT,6941,Europe/Vienna,+01:00,+02:00
1005279440,Niederösterreich,Zwettl,Pölla,Wegscheid am Kamp,3593,48.611985,15.484937,361,AT-3,AU03,AT124,AT.NO.ZT,6942,Europe/Vienna,+01:00,+02:00
1005279447,Niederösterreich,Zwettl,Pölla,Wetzlas,3594,48.605462,15.400443,518,AT-3,AU03,AT124,AT.NO.ZT,6943,Europe/Vienna,+01:00,+02:00
1005280231,Niederösterreich,Zwettl,Rappottenstein,Aggsbach,3911,48.49842,15.035641,742,AT-3,AU03,AT124,AT.NO.ZT,6944,Europe/Vienna,+01:00,+02:00
1005280233,Niederösterreich,Zwettl,Rappottenstein,Arnreith,3911,48.500315,15.013581,735,AT-3,AU03,AT124,AT.NO.ZT,6945,Europe/Vienna,+01:00,+02:00
1005280234,Niederösterreich,Zwettl,Rappottenstein,Dietharts,3911,48.534046,15.109227,605,AT-3,AU03,AT124,AT.NO.ZT,6946,Europe/Vienna,+01:00,+02:00
1005280290,Niederösterreich,Zwettl,Rappottenstein,Grossgundholz,3920,48.539413,15.000595,759,AT-3,AU03,AT124,AT.NO.ZT,6835,Europe/Vienna,+01:00,+02:00
1005280235,Niederösterreich,Zwettl,Rappottenstein,Grötschen,3911,48.505504,15.083268,713,AT-3,AU03,AT124,AT.NO.ZT,6947,Europe/Vienna,+01:00,+02:00
1005280236,Niederösterreich,Zwettl,Rappottenstein,Grünbach,3911,48.510021,15.077922,623,AT-3,AU03,AT124,AT.NO.ZT,6948,Europe/Vienna,+01:00,+02:00
1005280237,Niederösterreich,Zwettl,Rappottenstein,Hausbach,3911,48.510268,15.024558,717,AT-3,AU03,AT124,AT.NO.ZT,6949,Europe/Vienna,+01:00,+02:00
1005280238,Niederösterreich,Zwettl,Rappottenstein,Höhendorf,3911,48.523163,15.110658,652,AT-3,AU03,AT124,AT.NO.ZT,6950,Europe/Vienna,+01:00,+02:00
1005280240,Niederösterreich,Zwettl,Rappottenstein,Kirchbach,3911,48.537634,15.049398,661,AT-3,AU03,AT124,AT.NO.ZT,6836,Europe/Vienna,+01:00,+02:00
1005280241,Niederösterreich,Zwettl,Rappottenstein,Kleinkamp,3911,48.496775,15.074147,744,AT-3,AU03,AT124,AT.NO.ZT,17575,Europe/Vienna,+01:00,+02:00
1005280242,Niederösterreich,Zwettl,Rappottenstein,Kleinnondorf,3911,48.508432,15.061751,700,AT-3,AU03,AT124,AT.NO.ZT,6951,Europe/Vienna,+01:00,+02:00
1005280243,Niederösterreich,Zwettl,Rappottenstein,Lembach,3911,48.528083,15.038142,730,AT-3,AU03,AT124,AT.NO.ZT,6838,Europe/Vienna,+01:00,+02:00
1005280246,Niederösterreich,Zwettl,Rappottenstein,Neustift,3911,48.508228,15.041859,720,AT-3,AU03,AT124,AT.NO.ZT,6952,Europe/Vienna,+01:00,+02:00
1005280247,Niederösterreich,Zwettl,Rappottenstein,Oberrabenthan,3911,48.538816,15.062505,686,AT-3,AU03,AT124,AT.NO.ZT,6839,Europe/Vienna,+01:00,+02:00
1005280248,Niederösterreich,Zwettl,Rappottenstein,Pehendorf,3911,48.481187,15.042392,668,AT-3,AU03,AT124,AT.NO.ZT,6953,Europe/Vienna,+01:00,+02:00
1005280249,Niederösterreich,Zwettl,Rappottenstein,Pfaffendorf,3911,48.510873,15.112566,694,AT-3,AU03,AT124,AT.NO.ZT,6954,Europe/Vienna,+01:00,+02:00
1005280250,Niederösterreich,Zwettl,Rappottenstein,Pirkenreith,3911,48.498878,15.054868,686,AT-3,AU03,AT124,AT.NO.ZT,6955,Europe/Vienna,+01:00,+02:00
1005280251,Niederösterreich,Zwettl,Rappottenstein,Rappottenstein,3911,48.52111,15.085548,634,AT-3,AU03,AT124,AT.NO.ZT,6956,Europe/Vienna,+01:00,+02:00
1005280252,Niederösterreich,Zwettl,Rappottenstein,Reichenbach,3911,48.52245,15.053867,705,AT-3,AU03,AT124,AT.NO.ZT,6957,Europe/Vienna,+01:00,+02:00
1005280253,Niederösterreich,Zwettl,Rappottenstein,Riebeis,3911,48.53527,15.019713,755,AT-3,AU03,AT124,AT.NO.ZT,6840,Europe/Vienna,+01:00,+02:00
1005280254,Niederösterreich,Zwettl,Rappottenstein,Ritterkamp,3911,48.524301,15.088574,615,AT-3,AU03,AT124,AT.NO.ZT,6958,Europe/Vienna,+01:00,+02:00
1005280255,Niederösterreich,Zwettl,Rappottenstein,Roiten,3911,48.530846,15.124029,585,AT-3,AU03,AT124,AT.NO.ZT,6959,Europe/Vienna,+01:00,+02:00
1005280257,Niederösterreich,Zwettl,Rappottenstein,Selbitz,3911,48.540755,15.039629,663,AT-3,AU03,AT124,AT.NO.ZT,6841,Europe/Vienna,+01:00,+02:00
1005279291,Niederösterreich,Zwettl,Sallingberg,Armschlag,3525,48.451775,15.213925,748,AT-3,AU03,AT124,AT.NO.ZT,6960,Europe/Vienna,+01:00,+02:00
1005279283,Niederösterreich,Zwettl,Sallingberg,Grainbrunn,3524,48.485829,15.272986,773,AT-3,AU03,AT124,AT.NO.ZT,6781,Europe/Vienna,+01:00,+02:00
1005279284,Niederösterreich,Zwettl,Sallingberg,Großnondorf,3524,48.47416,15.263671,764,AT-3,AU03,AT124,AT.NO.ZT,6782,Europe/Vienna,+01:00,+02:00
1005279292,Niederösterreich,Zwettl,Sallingberg,Heubach,3525,48.482691,15.21317,764,AT-3,AU03,AT124,AT.NO.ZT,6961,Europe/Vienna,+01:00,+02:00
1005280271,Niederösterreich,Zwettl,Sallingberg,Kamles,3914,48.506411,15.227198,702,AT-3,AU03,AT124,AT.NO.ZT,6962,Europe/Vienna,+01:00,+02:00
1005279286,Niederösterreich,Zwettl,Sallingberg,Kleinhaslau,3524,48.497158,15.229718,722,AT-3,AU03,AT124,AT.NO.ZT,6963,Europe/Vienna,+01:00,+02:00
1005279293,Niederösterreich,Zwettl,Sallingberg,Lugendorf,3525,48.462516,15.204186,808,AT-3,AU03,AT124,AT.NO.ZT,6964,Europe/Vienna,+01:00,+02:00
1012287124,Niederösterreich,Zwettl,Sallingberg,Lugendorf,3631,48.452127,15.180016,803,AT-3,AU03,AT124,AT.NO.ZT,32522,Europe/Vienna,+01:00,+02:00
1005279288,Niederösterreich,Zwettl,Sallingberg,Moniholz,3524,48.502502,15.30587,681,AT-3,AU03,AT124,AT.NO.ZT,6783,Europe/Vienna,+01:00,+02:00
1005279294,Niederösterreich,Zwettl,Sallingberg,Rabenhof,3525,48.45431,15.254375,749,AT-3,AU03,AT124,AT.NO.ZT,6965,Europe/Vienna,+01:00,+02:00
1005279295,Niederösterreich,Zwettl,Sallingberg,Sallingberg,3525,48.465925,15.232997,758,AT-3,AU03,AT124,AT.NO.ZT,6966,Europe/Vienna,+01:00,+02:00
1005279289,Niederösterreich,Zwettl,Sallingberg,Spielleithen,3524,48.459489,15.271954,699,AT-3,AU03,AT124,AT.NO.ZT,6967,Europe/Vienna,+01:00,+02:00
1005279296,Niederösterreich,Zwettl,Sallingberg,Spielleithen,3525,48.455772,15.266999,742,AT-3,AU03,AT124,AT.NO.ZT,6967,Europe/Vienna,+01:00,+02:00
1005279290,Niederösterreich,Zwettl,Sallingberg,Voitschlag,3524,48.477651,15.227001,772,AT-3,AU03,AT124,AT.NO.ZT,6968,Europe/Vienna,+01:00,+02:00
1005279561,Niederösterreich,Zwettl,Schönbach,Aschen,3632,48.464843,15.098539,853,AT-3,AU03,AT124,AT.NO.ZT,6969,Europe/Vienna,+01:00,+02:00
1012287032,Niederösterreich,Zwettl,Schönbach,Aschen,3633,48.472808,15.052563,699,AT-3,AU03,AT124,AT.NO.ZT,32523,Europe/Vienna,+01:00,+02:00
1005279578,Niederösterreich,Zwettl,Schönbach,Dorfstadt,3633,48.438951,15.032344,829,AT-3,AU03,AT124,AT.NO.ZT,6970,Europe/Vienna,+01:00,+02:00
1005279579,Niederösterreich,Zwettl,Schönbach,Fichtenhöfen,3633,48.456194,15.049984,694,AT-3,AU03,AT124,AT.NO.ZT,6971,Europe/Vienna,+01:00,+02:00
1005279581,Niederösterreich,Zwettl,Schönbach,Grub im Thale,3633,48.477068,15.050885,670,AT-3,AU03,AT124,AT.NO.ZT,6972,Europe/Vienna,+01:00,+02:00
1005279583,Niederösterreich,Zwettl,Schönbach,Klein-Siegharts,3633,48.449859,15.010745,725,AT-3,AU03,AT124,AT.NO.ZT,6973,Europe/Vienna,+01:00,+02:00
1005279584,Niederösterreich,Zwettl,Schönbach,Lengau,3633,48.45733,15.028094,725,AT-3,AU03,AT124,AT.NO.ZT,6974,Europe/Vienna,+01:00,+02:00
1005279585,Niederösterreich,Zwettl,Schönbach,Lichtenau,3633,48.454419,15.07465,768,AT-3,AU03,AT124,AT.NO.ZT,6975,Europe/Vienna,+01:00,+02:00
1005279586,Niederösterreich,Zwettl,Schönbach,Lohn,3633,48.464254,15.031656,682,AT-3,AU03,AT124,AT.NO.ZT,6976,Europe/Vienna,+01:00,+02:00
1005279568,Niederösterreich,Zwettl,Schönbach,Pernthon,3632,48.462636,15.091362,860,AT-3,AU03,AT124,AT.NO.ZT,6977,Europe/Vienna,+01:00,+02:00
1005279587,Niederösterreich,Zwettl,Schönbach,Pernthon,3633,48.467236,15.060715,735,AT-3,AU03,AT124,AT.NO.ZT,6977,Europe/Vienna,+01:00,+02:00
1005279588,Niederösterreich,Zwettl,Schönbach,Schönbach,3633,48.451109,15.059908,702,AT-3,AU03,AT124,AT.NO.ZT,6978,Europe/Vienna,+01:00,+02:00
1005280166,Niederösterreich,Zwettl,Schwarzenau,Ganz,3900,48.714382,15.267163,585,AT-3,AU03,AT124,AT.NO.ZT,6828,Europe/Vienna,+01:00,+02:00
1005280167,Niederösterreich,Zwettl,Schwarzenau,Großhaselbach,3900,48.726727,15.284852,563,AT-3,AU03,AT124,AT.NO.ZT,6829,Europe/Vienna,+01:00,+02:00
1005280168,Niederösterreich,Zwettl,Schwarzenau,Hausbach,3900,48.739841,15.271969,507,AT-3,AU03,AT124,AT.NO.ZT,6833,Europe/Vienna,+01:00,+02:00
1005280170,Niederösterreich,Zwettl,Schwarzenau,Limpfings,3900,48.750074,15.269559,509,AT-3,AU03,AT124,AT.NO.ZT,6834,Europe/Vienna,+01:00,+02:00
1005280171,Niederösterreich,Zwettl,Schwarzenau,Modlisch,3900,48.734222,15.239377,513,AT-3,AU03,AT124,AT.NO.ZT,6979,Europe/Vienna,+01:00,+02:00
1005280172,Niederösterreich,Zwettl,Schwarzenau,Schlag,3900,48.727297,15.253541,557,AT-3,AU03,AT124,AT.NO.ZT,6830,Europe/Vienna,+01:00,+02:00
1005280173,Niederösterreich,Zwettl,Schwarzenau,Schwarzenau,3900,48.742931,15.260615,497,AT-3,AU03,AT124,AT.NO.ZT,6980,Europe/Vienna,+01:00,+02:00
1005280174,Niederösterreich,Zwettl,Schwarzenau,Stögersbach,3900,48.739291,15.311002,537,AT-3,AU03,AT124,AT.NO.ZT,6997,Europe/Vienna,+01:00,+02:00
1005280383,Niederösterreich,Zwettl,Schweiggers,Großreichenbach,3931,48.693485,15.017103,606,AT-3,AU03,AT124,AT.NO.ZT,6981,Europe/Vienna,+01:00,+02:00
1005280384,Niederösterreich,Zwettl,Schweiggers,Kleinwolfgers,3931,48.651681,15.095148,668,AT-3,AU03,AT124,AT.NO.ZT,6982,Europe/Vienna,+01:00,+02:00
1005280405,Niederösterreich,Zwettl,Schweiggers,Limbach,3932,48.700042,15.112766,567,AT-3,AU03,AT124,AT.NO.ZT,6983,Europe/Vienna,+01:00,+02:00
1005280385,Niederösterreich,Zwettl,Schweiggers,Mannshalm,3931,48.682445,15.067639,620,AT-3,AU03,AT124,AT.NO.ZT,6984,Europe/Vienna,+01:00,+02:00
1005280386,Niederösterreich,Zwettl,Schweiggers,Meinhartschlag,3931,48.67937,15.050552,647,AT-3,AU03,AT124,AT.NO.ZT,6985,Europe/Vienna,+01:00,+02:00
1005280389,Niederösterreich,Zwettl,Schweiggers,Perndorf,3931,48.666108,15.094972,626,AT-3,AU03,AT124,AT.NO.ZT,6986,Europe/Vienna,+01:00,+02:00
1005280390,Niederösterreich,Zwettl,Schweiggers,Reinbolden,3931,48.68456,15.016648,625,AT-3,AU03,AT124,AT.NO.ZT,6987,Europe/Vienna,+01:00,+02:00
1005280393,Niederösterreich,Zwettl,Schweiggers,Sallingstadt,3931,48.682664,15.109723,584,AT-3,AU03,AT124,AT.NO.ZT,6988,Europe/Vienna,+01:00,+02:00
1005280394,Niederösterreich,Zwettl,Schweiggers,Schwarzenbach,3931,48.662522,15.029268,652,AT-3,AU03,AT124,AT.NO.ZT,6989,Europe/Vienna,+01:00,+02:00
1005280355,Niederösterreich,Zwettl,Schweiggers,Schweiggers,3923,48.655004,15.038004,656,AT-3,AU03,AT124,AT.NO.ZT,6990,Europe/Vienna,+01:00,+02:00
1005280395,Niederösterreich,Zwettl,Schweiggers,Schweiggers,3931,48.667138,15.062656,635,AT-3,AU03,AT124,AT.NO.ZT,6990,Europe/Vienna,+01:00,+02:00
1005280346,Niederösterreich,Zwettl,Schweiggers,Siebenlinden,3922,48.673729,14.984244,676,AT-3,AU03,AT124,AT.NO.ZT,6991,Europe/Vienna,+01:00,+02:00
1005280396,Niederösterreich,Zwettl,Schweiggers,Siebenlinden,3931,48.67069,15.011676,647,AT-3,AU03,AT124,AT.NO.ZT,6991,Europe/Vienna,+01:00,+02:00
1005280397,Niederösterreich,Zwettl,Schweiggers,Streitbach,3931,48.692306,15.052866,648,AT-3,AU03,AT124,AT.NO.ZT,6992,Europe/Vienna,+01:00,+02:00
1005280398,Niederösterreich,Zwettl,Schweiggers,Unterwindhag,3931,48.649456,15.063527,625,AT-3,AU03,AT124,AT.NO.ZT,6993,Europe/Vienna,+01:00,+02:00
1005280399,Niederösterreich,Zwettl,Schweiggers,Vierlings,3931,48.6627,14.999411,614,AT-3,AU03,AT124,AT.NO.ZT,6994,Europe/Vienna,+01:00,+02:00
1005280400,Niederösterreich,Zwettl,Schweiggers,Walterschlag,3931,48.666619,15.116871,639,AT-3,AU03,AT124,AT.NO.ZT,6995,Europe/Vienna,+01:00,+02:00
1005280401,Niederösterreich,Zwettl,Schweiggers,Windhof,3931,48.693866,15.076539,622,AT-3,AU03,AT124,AT.NO.ZT,6996,Europe/Vienna,+01:00,+02:00
1005279297,Niederösterreich,Zwettl,Waldhausen,Brand,3531,48.53994,15.311916,622,AT-3,AU03,AT124,AT.NO.ZT,7013,Europe/Vienna,+01:00,+02:00
1005279298,Niederösterreich,Zwettl,Waldhausen,Gutenbrunn,3531,48.557571,15.259524,642,AT-3,AU03,AT124,AT.NO.ZT,7014,Europe/Vienna,+01:00,+02:00
1005280270,Niederösterreich,Zwettl,Waldhausen,Hirschenschlag,3914,48.520108,15.267044,667,AT-3,AU03,AT124,AT.NO.ZT,7015,Europe/Vienna,+01:00,+02:00
1005280272,Niederösterreich,Zwettl,Waldhausen,Königsbach,3914,48.526645,15.228877,720,AT-3,AU03,AT124,AT.NO.ZT,7016,Europe/Vienna,+01:00,+02:00
1005280273,Niederösterreich,Zwettl,Waldhausen,Loschberg,3914,48.528624,15.28513,728,AT-3,AU03,AT124,AT.NO.ZT,7017,Europe/Vienna,+01:00,+02:00
1005279299,Niederösterreich,Zwettl,Waldhausen,Niedernondorf,3531,48.54682,15.271719,599,AT-3,AU03,AT124,AT.NO.ZT,7018,Europe/Vienna,+01:00,+02:00
1005279300,Niederösterreich,Zwettl,Waldhausen,Niederwaltenreith,3531,48.557878,15.296073,554,AT-3,AU03,AT124,AT.NO.ZT,7019,Europe/Vienna,+01:00,+02:00
1005280274,Niederösterreich,Zwettl,Waldhausen,Obernondorf,3914,48.536166,15.245903,698,AT-3,AU03,AT124,AT.NO.ZT,7020,Europe/Vienna,+01:00,+02:00
1005280275,Niederösterreich,Zwettl,Waldhausen,Rappoltschlag,3914,48.511684,15.251583,695,AT-3,AU03,AT124,AT.NO.ZT,7021,Europe/Vienna,+01:00,+02:00
1005280276,Niederösterreich,Zwettl,Waldhausen,Waldhausen,3914,48.52082,15.260904,683,AT-3,AU03,AT124,AT.NO.ZT,7022,Europe/Vienna,+01:00,+02:00
1005279301,Niederösterreich,Zwettl,Waldhausen,Werschenschlag,3531,48.560753,15.309557,583,AT-3,AU03,AT124,AT.NO.ZT,7023,Europe/Vienna,+01:00,+02:00
1005279302,Niederösterreich,Zwettl,Waldhausen,Wiesenreith,3531,48.537253,15.283943,665,AT-3,AU03,AT124,AT.NO.ZT,7024,Europe/Vienna,+01:00,+02:00
1005280232,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Annatsberg,3911,48.539004,15.081134,718,AT-3,AU03,AT124,AT.NO.ZT,7025,Europe/Vienna,+01:00,+02:00
1005280351,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Bernhards,3923,48.62914,15.027411,612,AT-3,AU03,AT124,AT.NO.ZT,7026,Europe/Vienna,+01:00,+02:00
1005280199,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Böhmhöf,3910,48.571022,15.164407,652,AT-3,AU03,AT124,AT.NO.ZT,7027,Europe/Vienna,+01:00,+02:00
1005280200,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Bösenneunzen,3910,48.686658,15.144777,599,AT-3,AU03,AT124,AT.NO.ZT,7028,Europe/Vienna,+01:00,+02:00
1005280201,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Edelhof,3910,48.605789,15.22139,592,AT-3,AU03,AT124,AT.NO.ZT,7029,Europe/Vienna,+01:00,+02:00
1005279314,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Eschabruck,3533,48.573528,15.260569,593,AT-3,AU03,AT124,AT.NO.ZT,7030,Europe/Vienna,+01:00,+02:00
1005279304,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Friedersbach,3532,48.609222,15.295445,510,AT-3,AU03,AT124,AT.NO.ZT,7031,Europe/Vienna,+01:00,+02:00
1005279315,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Friedersbach,3533,48.590205,15.265564,548,AT-3,AU03,AT124,AT.NO.ZT,7031,Europe/Vienna,+01:00,+02:00
1005280382,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Gerlas,3931,48.619584,15.079077,586,AT-3,AU03,AT124,AT.NO.ZT,7032,Europe/Vienna,+01:00,+02:00
1005280203,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Germanns,3910,48.661927,15.20617,615,AT-3,AU03,AT124,AT.NO.ZT,7033,Europe/Vienna,+01:00,+02:00
1005280204,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Gerotten,3910,48.63936,15.180864,582,AT-3,AU03,AT124,AT.NO.ZT,7034,Europe/Vienna,+01:00,+02:00
1005280205,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Gradnitz,3910,48.629464,15.153914,588,AT-3,AU03,AT124,AT.NO.ZT,7035,Europe/Vienna,+01:00,+02:00
1005280206,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Großglobnitz,3910,48.673267,15.170166,597,AT-3,AU03,AT124,AT.NO.ZT,7036,Europe/Vienna,+01:00,+02:00
1005280207,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Großhaslau,3910,48.647244,15.163472,609,AT-3,AU03,AT124,AT.NO.ZT,7037,Europe/Vienna,+01:00,+02:00
1005280209,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Gschwendt,3910,48.570928,15.131633,556,AT-3,AU03,AT124,AT.NO.ZT,7038,Europe/Vienna,+01:00,+02:00
1005280357,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Guttenbrunn,3924,48.601613,15.081584,590,AT-3,AU03,AT124,AT.NO.ZT,7039,Europe/Vienna,+01:00,+02:00
1005280210,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Hörmanns,3910,48.680699,15.217824,594,AT-3,AU03,AT124,AT.NO.ZT,7040,Europe/Vienna,+01:00,+02:00
1005280239,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Hörweix,3911,48.551226,15.059192,737,AT-3,AU03,AT124,AT.NO.ZT,7041,Europe/Vienna,+01:00,+02:00
1005280352,Niederösterreich,Zwettl,Zwettl-Niederösterreich,Jagenbach,3923,48.637434,15.036143,577,AT-3,AU03,AT124,AT.NO.ZT,7042,Europe/Vienna,+01:00,+02:00
